ales,15769,0.011023344701083237,0
alec,8954,0.011023344701083237,0
alecs,2451,0.011023344701083237,0
also,9725,0.011023344701083237,0
aecia,5423,0.011023344701083237,0
asci,8634,0.011023344701083237,0
ashier,1784,0.011023344701083237,0
ashcan,440,0.011023344701083237,0
ashcans,111,0.011023344701083237,0
easier,5053,0.011023344701083237,0
eschar,789,0.011023344701083237,0
escar,4955,0.011023344701083237,0
swirl,635,0.011023344701083237,0
swirls,157,0.011023344701083237,0
swim,1755,0.011023344701083237,0
swims,410,0.011023344701083237,0
swish,476,0.011023344701083237,0
sons,12527,0.011023344701083237,0
sonsie,2420,0.011023344701083237,0
sonsier,926,0.011023344701083237,0
sonar,7330,0.011023344701083237,0
sora,21610,0.011023344701083237,0
sorn,20055,0.011023344701083237,0
sorns,5013,0.011023344701083237,0
sort,22730,0.011023344701083237,0
emir,13739,0.011023344701083237,0
emirs,4144,0.011023344701083237,0
medii,2171,0.011023344701083237,0
merl,8163,0.011023344701083237,0
merle,3557,0.011023344701083237,0
merles,1076,0.011023344701083237,0
merls,2306,0.011023344701083237,0
merchant,50,0.011023344701083237,0
miri,7489,0.011023344701083237,0
mire,14638,0.011023344701083237,0
mired,3379,0.011023344701083237,0
mirs,8757,0.011023344701083237,0
miss,4386,0.011023344701083237,0
missort,216,0.011023344701083237,0
aces,14346,0.011023344701083237,0
acre,18633,0.011023344701083237,0
acred,4361,0.011023344701083237,0
acrid,2611,0.011023344701083237,0
achier,1122,0.011023344701083237,0
anti,27594,0.011023344701083237,0
antic,4694,0.011023344701083237,0
antics,1167,0.011023344701083237,0
anticrime,21,0.011023344701083237,0
arfs,6682,0.011023344701083237,0
naos,19888,0.011023344701083237,0
naoi,24826,0.011023344701083237,0
nacre,6339,0.011023344701083237,0
nacred,1303,0.011023344701083237,0
nobs,1969,0.011023344701083237,0
franc,1818,0.011023344701083237,0
francs,430,0.011023344701083237,0
frantic,197,0.011023344701083237,0
frat,11232,0.011023344701083237,0
frons,2680,0.011023344701083237,0
front,3752,0.011023344701083237,0
fons,7535,0.011023344701083237,0
font,10649,0.011023344701083237,0
foss,3824,0.011023344701083237,0
fora,9612,0.011023344701083237,0
fort,10882,0.011023344701083237,0
fobs,830,0.011023344701083237,0
bonaci,180,0.011023344701083237,0
boss,1255,0.011023344701083237,0
bossier,104,0.011023344701083237,0
bora,3001,0.011023344701083237,0
boraces,79,0.011023344701083237,0
born,2753,0.011023344701083237,0
bort,3085,0.011023344701083237,0
cels,6859,0.011023344701083237,0
cried,4303,0.011023344701083237,0
cris,9671,0.011023344701083237,0
crime,2443,0.011023344701083237,0
cosie,4953,0.011023344701083237,0
cosied,1098,0.011023344701083237,0
cosier,1861,0.011023344701083237,0
cosh,4845,0.011023344701083237,0
coat,14093,0.011023344701083237,0
coati,4771,0.011023344701083237,0
chrism,223,0.011023344701083237,0
chid,2902,0.011023344701083237,0
chide,1511,0.011023344701083237,0
chider,572,0.011023344701083237,0
chiders,167,0.011023344701083237,0
chime,1128,0.011023344701083237,0
chimed,216,0.011023344701083237,0
chimer,438,0.011023344701083237,0
chimers,138,0.011023344701083237,0
chis,4557,0.011023344701083237,0
chao,6096,0.011023344701083237,0
chaos,1787,0.011023344701083237,0
chant,2348,0.011023344701083237,0
chat,6908,0.011023344701083237,0
char,6537,0.011023344701083237,0
chart,2613,0.011023344701083237,0
ciao,12884,0.011023344701083237,0
citron,1483,0.011023344701083237,0
citrons,394,0.011023344701083237,0
cahier,1122,0.011023344701083237,0
cahiers,301,0.011023344701083237,0
cans,9584,0.011023344701083237,0
cant,13937,0.011023344701083237,0
canto,4901,0.011023344701083237,0
carn,13445,0.011023344701083237,0
carns,3707,0.011023344701083237,0
cart,15295,0.011023344701083237,0
carob,566,0.011023344701083237,0
carobs,148,0.011023344701083237,0
ilea,17748,0.011023344701083237,0
isle,13367,0.011023344701083237,0
isochime,27,0.011023344701083237,0
ired,23841,0.011023344701083237,0
irid,10174,0.011023344701083237,0
iris,13590,0.011023344701083237,0
lase,15103,0.011023344701083237,0
lascar,539,0.011023344701083237,0
lash,4887,0.011023344701083237,0
lied,10467,0.011023344701083237,0
lier,18352,0.011023344701083237,0
liers,5692,0.011023344701083237,0
lire,17404,0.011023344701083237,0
liri,7915,0.011023344701083237,0
leas,16579,0.011023344701083237,0
leash,2769,0.011023344701083237,0
lech,3904,0.011023344701083237,0
ices,13241,0.011023344701083237,0
ichs,4237,0.011023344701083237,0
iota,26675,0.011023344701083237,0
tics,8815,0.011023344701083237,0
taos,23162,0.011023344701083237,0
