twit,4408,0.8410075233995883,0
twits,1361,0.8410075233995883,0
twist,1247,0.8410075233995883,0
twisty,44,0.8410075233995883,0
twirl,1126,0.8410075233995883,0
twirp,398,0.8410075233995883,0
tits,31667,0.8410075233995883,0
title,19317,0.8410075233995883,0
tirl,36781,0.8410075233995883,0
scat,30576,0.8410075233995883,0
scot,12843,0.8410075233995883,0
scow,1056,0.8410075233995883,0
scowl,312,0.8410075233995883,0
sati,48333,0.8410075233995883,0
stye,3551,0.8410075233995883,0
stole,8524,0.8410075233995883,0
stolen,2975,0.8410075233995883,0
stow,2180,0.8410075233995883,0
stowp,214,0.8410075233995883,0
stir,29874,0.8410075233995883,0
stirp,3231,0.8410075233995883,0
swot,1822,0.8410075233995883,0
swirl,569,0.8410075233995883,0
open,7112,0.8410075233995883,0
yelp,1110,0.8410075233995883,0
yows,168,0.8410075233995883,0
yowl,190,0.8410075233995883,0
note,34225,0.8410075233995883,0
noel,23433,0.8410075233995883,0
noon,5758,0.8410075233995883,0
nope,6712,0.8410075233995883,0
none,17184,0.8410075233995883,0
nonet,9794,0.8410075233995883,0
nona,20350,0.8410075233995883,0
cats,34401,0.8410075233995883,0
cast,31678,0.8410075233995883,0
castle,5277,0.8410075233995883,0
cots,14127,0.8410075233995883,0
cole,17446,0.8410075233995883,0
colt,18395,0.8410075233995883,0
colts,5004,0.8410075233995883,0
cows,1013,0.8410075233995883,0
cowl,1194,0.8410075233995883,0
cowpea,114,0.8410075233995883,0
aeon,36570,0.8410075233995883,0
anele,18212,0.8410075233995883,0
anon,20350,0.8410075233995883,0
eyelet,749,0.8410075233995883,0
acts,30028,0.8410075233995883,0
ascot,7009,0.8410075233995883,0
astir,16851,0.8410075233995883,0
aswirl,300,0.8410075233995883,0
ocas,16761,0.8410075233995883,0
oleo,14469,0.8410075233995883,0
olea,36133,0.8410075233995883,0
owlet,995,0.8410075233995883,0
peel,10954,0.8410075233995883,0
peon,7679,0.8410075233995883,0
pele,10403,0.8410075233995883,0
pelota,1881,0.8410075233995883,0
pelotas,510,0.8410075233995883,0
pelt,12833,0.8410075233995883,0
pelts,3597,0.8410075233995883,0
pean,18249,0.8410075233995883,0
ploy,639,0.8410075233995883,0
plot,6739,0.8410075233995883,0
plots,1885,0.8410075233995883,0
plow,490,0.8410075233995883,0
plows,117,0.8410075233995883,0
plea,14848,0.8410075233995883,0
plena,5214,0.8410075233995883,0
pone,7193,0.8410075233995883,0
poon,3296,0.8410075233995883,0
ritz,4685,0.8410075233995883,0
teel,45633,0.8410075233995883,0
teen,47188,0.8410075233995883,0
tele,41000,0.8410075233995883,0
toea,49582,0.8410075233995883,0
tone,32739,0.8410075233995883,0
tenon,9794,0.8410075233995883,0
tyee,4590,0.8410075233995883,0
taco,31290,0.8410075233995883,0
tole,30802,0.8410075233995883,0
tows,1822,0.8410075233995883,0
titi,31532,0.8410075233995883,0
iris,15495,0.8410075233995883,0
istle,12204,0.8410075233995883,0
wots,2180,0.8410075233995883,0
wits,3114,0.8410075233995883,0
wist,2810,0.8410075233995883,0
writ,3974,0.8410075233995883,0
writs,1193,0.8410075233995883,0
wrist,1080,0.8410075233995883,0
wristy,37,0.8410075233995883,0
wristlet,51,0.8410075233995883,0
ziti,3652,0.8410075233995883,0
zitis,1141,0.8410075233995883,0
leet,45633,0.8410075233995883,0
leone,10017,0.8410075233995883,0
loca,20813,0.8410075233995883,0
lota,38760,0.8410075233995883,0
lotas,11699,0.8410075233995883,0
lots,18819,0.8410075233995883,0
loti,27007,0.8410075233995883,0
lows,1115,0.8410075233995883,0
lean,53789,0.8410075233995883,0
leno,24021,0.8410075233995883,0
dottle,1022,0.7900538240036472,1
dottles,239,0.7900538240036472,1
dottel,1034,0.7900538240036472,1
degas,302,0.7900538240036472,1
degases,21,0.7900538240036472,1
delta,5463,0.7900538240036472,1
delate,2499,0.7900538240036472,1
dele,7050,0.7900538240036472,1
dens,4988,0.7900538240036472,1
dense,1937,0.7900538240036472,1
dene,7123,0.7900538240036472,1
denes,2004,0.7900538240036472,1
dent,9638,0.7900538240036472,1
dental,2087,0.7900538240036472,1
dentate,1098,0.7900538240036472,1
deal,11627,0.7900538240036472,1
dealt,5914,0.7900538240036472,1
dean,11778,0.7900538240036472,1
deans,3075,0.7900538240036472,1
odes,3206,0.7900538240036472,1
odea,7020,0.7900538240036472,1
airt,57815,0.7900538240036472,1
airted,2100,0.7900538240036472,1
airn,43318,0.7900538240036472,1
airns,11951,0.7900538240036472,1
aired,4132,0.7900538240036472,1
artel,28673,0.7900538240036472,1
artless,1179,0.7900538240036472,1
argon,819,0.7900538240036472,1
argons,204,0.7900538240036472,1
argent,818,0.7900538240036472,1
argental,147,0.7900538240036472,1
ares,38961,0.7900538240036472,1
arena,29888,0.7900538240036472,1
area,72066,0.7900538240036472,1
areal,31228,0.7900538240036472,1
areae,32116,0.7900538240036472,1
user,4962,0.7900538240036472,1
used,914,0.7900538240036472,1
usage,292,0.7900538240036472,1
usnea,2680,0.7900538240036472,1
usneas,636,0.7900538240036472,1
uses,2474,0.7900538240036472,1
unlet,3523,0.7900538240036472,1
unled,533,0.7900538240036472,1
unless,322,0.7900538240036472,1
unset,2526,0.7900538240036472,1
unseal,971,0.7900538240036472,1
unseat,1417,0.7900538240036472,1
uneager,54,0.7900538240036472,1
unease,1204,0.7900538240036472,1
ions,14302,0.7900538240036472,1
iron,19958,0.7900538240036472,1
irons,5244,0.7900538240036472,1
ired,7380,0.7900538240036472,1
ires,25811,0.7900538240036472,1
anoa,40059,0.7900538240036472,1
angora,440,0.7900538240036472,1
anger,1730,0.7900538240036472,1
angel,1824,0.7900538240036472,1
agora,1196,0.7900538240036472,1
agon,2545,0.7900538240036472,1
agons,654,0.7900538240036472,1
agria,2016,0.7900538240036472,1
ager,4856,0.7900538240036472,1
aged,1072,0.7900538240036472,1
ages,3948,0.7900538240036472,1
agene,2190,0.7900538240036472,1
agenes,639,0.7900538240036472,1
agent,2738,0.7900538240036472,1
agnate,1638,0.7900538240036472,1
asea,49991,0.7900538240036472,1
assent,3256,0.7900538240036472,1
assert,3421,0.7900538240036472,1
assertion,65,0.7900538240036472,1
asset,9174,0.7900538240036472,1
erns,24875,0.7900538240036472,1
ergo,1870,0.7900538240036472,1
ergs,2022,0.7900538240036472,1
elate,33360,0.7900538240036472,1
elan,51467,0.7900538240036472,1
elans,14235,0.7900538240036472,1
eses,12207,0.7900538240036472,1
engs,2431,0.7900538240036472,1
ensue,1847,0.7900538240036472,1
ensues,383,0.7900538240036472,1
enate,35350,0.7900538240036472,1
eagre,2080,0.7900538240036472,1
eagres,564,0.7900538240036472,1
eager,2233,0.7900538240036472,1
ease,41219,0.7900538240036472,1
eased,3130,0.7900538240036472,1
easel,16476,0.7900538240036472,1
snort,6808,0.7900538240036472,1
snorted,207,0.7900538240036472,1
snore,6061,0.7900538240036472,1
snored,474,0.7900538240036472,1
snog,1327,0.7900538240036472,1
snag,3818,0.7900538240036472,1
sera,38961,0.7900538240036472,1
serai,16157,0.7900538240036472,1
sett,36883,0.7900538240036472,1
sego,1567,0.7900538240036472,1
segno,581,0.7900538240036472,1
senate,9739,0.7900538240036472,1
sene,24347,0.7900538240036472,1
sent,34473,0.7900538240036472,1
sente,15801,0.7900538240036472,1
seal,40531,0.7900538240036472,1
seat,55581,0.7900538240036472,1
sang,3802,0.7900538240036472,1
sangria,224,0.7900538240036472,1
sanger,452,0.7900538240036472,1
sago,2001,0.7900538240036472,1
sage,4142,0.7900538240036472,1
sager,1327,0.7900538240036472,1
sned,4988,0.7900538240036472,1
seas,23356,0.7900538240036472,1
senega,639,0.7900538240036472,1
senegas,139,0.7900538240036472,1
sung,441,0.7900538240036472,1
sues,2518,0.7900538240036472,1
tael,72247,0.7900538240036472,1
tale,69352,0.7900538240036472,1
taler,28273,0.7900538240036472,1
tales,20040,0.7900538240036472,1
talent,12485,0.7900538240036472,1
tang,6537,0.7900538240036472,1
tango,1427,0.7900538240036472,1
tanged,180,0.7900538240036472,1
tangs,1606,0.7900538240036472,1
tans,44425,0.7900538240036472,1
taus,7791,0.7900538240036472,1
taunt,5444,0.7900538240036472,1
taut,13946,0.7900538240036472,1
tautness,86,0.7900538240036472,1
tate,77742,0.7900538240036472,1
telega,1119,0.7900538240036472,1
telegas,296,0.7900538240036472,1
teles,13687,0.7900538240036472,1
teleses,986,0.7900538240036472,1
tela,66789,0.7900538240036472,1
telae,31860,0.7900538240036472,1
teal,73229,0.7900538240036472,1
teat,87522,0.7900538240036472,1
tetanus,581,0.7900538240036472,1
tetanuses,37,0.7900538240036472,1
oared,3103,0.7900538240036472,1
orgeat,527,0.7900538240036472,1
organ,891,0.7900538240036472,1
organs,226,0.7900538240036472,1
ores,17738,0.7900538240036472,1
onagri,349,0.7900538240036472,1
onager,433,0.7900538240036472,1
onset,8652,0.7900538240036472,1
ogre,1870,0.7900538240036472,1
ogres,506,0.7900538240036472,1
ogress,76,0.7900538240036472,1
goitre,396,0.7900538240036472,1
goitres,115,0.7900538240036472,1
goiter,386,0.7900538240036472,1
gore,1990,0.7900538240036472,1
gored,143,0.7900538240036472,1
gores,564,0.7900538240036472,1
grit,3605,0.7900538240036472,1
gritted,68,0.7900538240036472,1
great,2736,0.7900538240036472,1
greatness,8,0.7900538240036472,1
