adds,2,0.18762409816351788,0
ados,5,0.18762409816351788,0
admit,1,0.18762409816351788,0
adios,4,0.18762409816351788,0
adit,6,0.18762409816351788,0
ambo,1,0.18762409816351788,0
amid,2,0.18762409816351788,0
amids,1,0.18762409816351788,0
amido,2,0.18762409816351788,0
amps,1,0.18762409816351788,0
ates,14,0.18762409816351788,0
aids,3,0.18762409816351788,0
aims,2,0.18762409816351788,0
apse,2,0.18762409816351788,0
ahimsa,1,0.18762409816351788,0
anti,12,0.18762409816351788,0
antic,1,0.18762409816351788,0
easy,3,0.18762409816351788,0
eddy,1,0.18762409816351788,0
eddo,3,0.18762409816351788,0
sego,3,0.18762409816351788,0
seta,14,0.18762409816351788,0
stye,1,0.18762409816351788,0
styed,1,0.18762409816351788,0
styes,1,0.18762409816351788,0
stamp,1,0.18762409816351788,0
staid,1,0.18762409816351788,0
stat,4,0.18762409816351788,0
static,1,0.18762409816351788,0
stane,3,0.18762409816351788,0
styptic,1,0.18762409816351788,0
spado,1,0.18762409816351788,0
spat,4,0.18762409816351788,0
spate,3,0.18762409816351788,0
spait,3,0.18762409816351788,0
spahi,3,0.18762409816351788,0
spathic,1,0.18762409816351788,0
span,5,0.18762409816351788,0
spent,3,0.18762409816351788,0
synaptic,1,0.18762409816351788,0
synth,3,0.18762409816351788,0
syne,1,0.18762409816351788,0
asdic,3,0.18762409816351788,0
enate,7,0.18762409816351788,0
enates,4,0.18762409816351788,0
enatic,1,0.18762409816351788,0
entia,4,0.18762409816351788,0
gied,2,0.18762409816351788,0
gies,3,0.18762409816351788,0
gibe,1,0.18762409816351788,0
gibes,1,0.18762409816351788,0
gibs,1,0.18762409816351788,0
gobies,1,0.18762409816351788,0
goby,1,0.18762409816351788,0
gobs,1,0.18762409816351788,0
goes,4,0.18762409816351788,0
gybe,1,0.18762409816351788,0
gybes,1,0.18762409816351788,0
gyms,1,0.18762409816351788,0
gets,7,0.18762409816351788,0
geta,10,0.18762409816351788,0
gest,5,0.18762409816351788,0
mids,2,0.18762409816351788,0
mads,2,0.18762409816351788,0
mate,6,0.18762409816351788,0
mates,1,0.18762409816351788,0
mats,3,0.18762409816351788,0
maid,2,0.18762409816351788,0
maids,1,0.18762409816351788,0
maps,1,0.18762409816351788,0
math,4,0.18762409816351788,0
many,1,0.18762409816351788,0
mantid,1,0.18762409816351788,0
mantids,1,0.18762409816351788,0
mantic,1,0.18762409816351788,0
mane,4,0.18762409816351788,0
yenta,5,0.18762409816351788,0
bise,1,0.18762409816351788,0
bogie,1,0.18762409816351788,0
bogies,1,0.18762409816351788,0
bogy,1,0.18762409816351788,0
bogyism,1,0.18762409816351788,0
bogyman,1,0.18762409816351788,0
byes,1,0.18762409816351788,0
byte,1,0.18762409816351788,0
bytes,1,0.18762409816351788,0
bets,1,0.18762409816351788,0
beta,3,0.18762409816351788,0
best,1,0.18762409816351788,0
tyes,2,0.18762409816351788,0
tympan,1,0.18762409816351788,0
tympany,1,0.18762409816351788,0
tads,5,0.18762409816351788,0
tams,6,0.18762409816351788,0
tamp,1,0.18762409816351788,0
tamps,1,0.18762409816351788,0
taps,4,0.18762409816351788,0
tape,6,0.18762409816351788,0
type,1,0.18762409816351788,0
tyne,7,0.18762409816351788,0
chid,2,0.18762409816351788,0
chimb,1,0.18762409816351788,0
chimbs,1,0.18762409816351788,0
chimp,1,0.18762409816351788,0
chimps,1,0.18762409816351788,0
chia,1,0.18762409816351788,0
chit,1,0.18762409816351788,0
chad,1,0.18762409816351788,0
chads,1,0.18762409816351788,0
cham,2,0.18762409816351788,0
chams,1,0.18762409816351788,0
champ,1,0.18762409816351788,0
champs,1,0.18762409816351788,0
champy,1,0.18762409816351788,0
chat,4,0.18762409816351788,0
chats,2,0.18762409816351788,0
chap,2,0.18762409816351788,0
chapt,2,0.18762409816351788,0
chaps,2,0.18762409816351788,0
chape,2,0.18762409816351788,0
chant,3,0.18762409816351788,0
pads,3,0.18762409816351788,0
padi,2,0.18762409816351788,0
pams,2,0.18762409816351788,0
paty,2,0.18762409816351788,0
pate,3,0.18762409816351788,0
pates,2,0.18762409816351788,0
pats,3,0.18762409816351788,0
patsy,2,0.18762409816351788,0
paid,1,0.18762409816351788,0
patio,1,0.18762409816351788,0
patios,1,0.18762409816351788,0
path,4,0.18762409816351788,0
pant,5,0.18762409816351788,0
pane,5,0.18762409816351788,0
penates,2,0.18762409816351788,0
pent,9,0.18762409816351788,0
pentad,1,0.18762409816351788,0
pentads,1,0.18762409816351788,0
nates,6,0.18762409816351788,0
naps,5,0.18762409816351788,0
nape,5,0.18762409816351788,0
hams,4,0.18762409816351788,0
hate,16,0.18762409816351788,0
hates,4,0.18762409816351788,0
hats,4,0.18762409816351788,0
haps,5,0.18762409816351788,0
haptic,1,0.18762409816351788,0
hant,9,0.18762409816351788,0
deism,2,0.18762409816351788,0
desmid,1,0.18762409816351788,0
desman,1,0.18762409816351788,0
deys,1,0.18762409816351788,0
dose,7,0.18762409816351788,0
doit,6,0.18762409816351788,0
dyed,4,0.18762409816351788,0
dyes,2,0.18762409816351788,0
dosed,2,0.18762409816351788,0
diode,2,0.18762409816351788,0
diodes,2,0.18762409816351788,0
dims,2,0.18762409816351788,0
dita,6,0.18762409816351788,0
dams,3,0.18762409816351788,0
damp,1,0.18762409816351788,0
damps,1,0.18762409816351788,0
dampen,1,0.18762409816351788,0
date,11,0.18762409816351788,0
dates,4,0.18762409816351788,0
daps,3,0.18762409816351788,0
iodate,2,0.18762409816351788,0
iodates,2,0.18762409816351788,0
imps,2,0.18762409816351788,0
iamb,1,0.18762409816351788,0
iambi,1,0.18762409816351788,0
iambs,1,0.18762409816351788,0
egis,3,0.18762409816351788,0
etyma,1,0.18762409816351788,0
etape,3,0.18762409816351788,0
espy,1,0.18762409816351788,0
sade,5,0.18762409816351788,0
sibs,2,0.18762409816351788,0
sybo,1,0.18762409816351788,0
syboes,1,0.18762409816351788,0
soda,5,0.18762409816351788,0
soddy,1,0.18762409816351788,0
sodic,3,0.18762409816351788,0
smit,2,0.18762409816351788,0
smith,1,0.18762409816351788,0
yeas,3,0.18762409816351788,0
odea,8,0.18762409816351788,0
odes,5,0.18762409816351788,0
odds,2,0.18762409816351788,0
osmic,2,0.18762409816351788,0
osmatic,1,0.18762409816351788,0
odic,4,0.18762409816351788,0
quod,6,0.18762409816351788,0
quods,2,0.18762409816351788,0
quoit,3,0.18762409816351788,0
quid,3,0.18762409816351788,0
quids,2,0.18762409816351788,0
quit,7,0.18762409816351788,0
obis,1,0.18762409816351788,0
obes,1,0.18762409816351788,0
tidy,1,0.18762409816351788,0
tate,8,0.18762409816351788,0
tates,4,0.18762409816351788,0
tats,4,0.18762409816351788,0
thio,9,0.18762409816351788,0
that,15,0.18762409816351788,0
than,10,0.18762409816351788,0
thane,5,0.18762409816351788,0
atony,4,0.010374155066324775,1
ahem,3,0.010374155066324775,1
aether,4,0.010374155066324775,1
eath,17,0.010374155066324775,1
emerita,1,0.010374155066324775,1
ether,9,0.010374155066324775,1
father,2,0.010374155066324775,1
faze,1,0.010374155066324775,1
feat,4,0.010374155066324775,1
feather,2,0.010374155066324775,1
feaze,1,0.010374155066324775,1
feme,1,0.010374155066324775,1
noir,6,0.010374155066324775,1
nota,14,0.010374155066324775,1
nother,4,0.010374155066324775,1
merit,1,0.010374155066324775,1
meat,5,0.010374155066324775,1
meaty,2,0.010374155066324775,1
meth,4,0.010374155066324775,1
zither,1,0.010374155066324775,1
coir,2,0.010374155066324775,1
conn,7,0.010374155066324775,1
cony,2,0.010374155066324775,1
coat,3,0.010374155066324775,1
coati,2,0.010374155066324775,1
therm,2,0.010374155066324775,1
them,6,0.010374155066324775,1
theme,2,0.010374155066324775,1
thae,19,0.010374155066324775,1
theatre,2,0.010374155066324775,1
then,14,0.010374155066324775,1
teat,15,0.010374155066324775,1
temerity,1,0.010374155066324775,1
